,expiry,date,open,high,low,close,volume,barcount
34,20201210,2020-11-24 17:05:00,26280.0,26280.0,26260.0,26260.0,58,46
35,20201210,2020-11-24 17:06:00,26270.0,26270.0,26270.0,26270.0,53,32
36,20201210,2020-11-24 17:07:00,26270.0,26270.0,26270.0,26270.0,25,10
37,20201210,2020-11-24 17:08:00,26270.0,26270.0,26270.0,26270.0,74,26
38,20201210,2020-11-24 17:09:00,26270.0,26280.0,26270.0,26280.0,43,29
39,20201210,2020-11-24 17:10:00,26280.0,26290.0,26280.0,26280.0,87,55
40,20201210,2020-11-24 17:11:00,26290.0,26290.0,26280.0,26290.0,123,85
41,20201210,2020-11-24 17:12:00,26290.0,26290.0,26290.0,26290.0,55,34
42,20201210,2020-11-24 17:13:00,26290.0,26290.0,26280.0,26280.0,17,14
43,20201210,2020-11-24 17:14:00,26290.0,26290.0,26290.0,26290.0,31,23
44,20201210,2020-11-24 17:15:00,26290.0,26290.0,26290.0,26290.0,12,10
45,20201210,2020-11-24 17:16:00,26280.0,26290.0,26280.0,26290.0,23,15
46,20201210,2020-11-24 17:17:00,26280.0,26280.0,26270.0,26270.0,37,29
47,20201210,2020-11-24 17:18:00,26270.0,26270.0,26270.0,26270.0,17,14
48,20201210,2020-11-24 17:19:00,26270.0,26270.0,26270.0,26270.0,15,11
49,20201210,2020-11-24 17:20:00,26270.0,26270.0,26270.0,26270.0,53,29
50,20201210,2020-11-24 17:21:00,26270.0,26280.0,26270.0,26280.0,24,17
51,20201210,2020-11-24 17:22:00,26280.0,26280.0,26280.0,26280.0,57,26
52,20201210,2020-11-24 17:23:00,26290.0,26290.0,26290.0,26290.0,24,14
53,20201210,2020-11-24 17:24:00,26300.0,26310.0,26300.0,26310.0,146,79
54,20201210,2020-11-24 17:25:00,26320.0,26320.0,26300.0,26300.0,86,48
55,20201210,2020-11-24 17:26:00,26300.0,26300.0,26280.0,26280.0,43,30
56,20201210,2020-11-24 17:27:00,26280.0,26280.0,26280.0,26280.0,35,12
57,20201210,2020-11-24 17:28:00,26280.0,26280.0,26280.0,26280.0,28,8
58,20201210,2020-11-24 17:29:00,26290.0,26300.0,26290.0,26300.0,49,30
59,20201210,2020-11-24 17:30:00,26290.0,26290.0,26280.0,26280.0,58,37
60,20201210,2020-11-24 17:31:00,26270.0,26270.0,26260.0,26260.0,52,42
61,20201210,2020-11-24 17:32:00,26270.0,26270.0,26270.0,26270.0,20,13
62,20201210,2020-11-24 17:33:00,26270.0,26280.0,26270.0,26280.0,43,25
63,20201210,2020-11-24 17:34:00,26280.0,26280.0,26270.0,26280.0,71,43
64,20201210,2020-11-24 17:35:00,26280.0,26290.0,26280.0,26290.0,58,33
65,20201210,2020-11-24 17:36:00,26290.0,26290.0,26280.0,26280.0,26,16
66,20201210,2020-11-24 17:37:00,26280.0,26280.0,26270.0,26280.0,66,46
67,20201210,2020-11-24 17:38:00,26280.0,26280.0,26280.0,26280.0,46,33
68,20201210,2020-11-24 17:39:00,26270.0,26280.0,26270.0,26280.0,52,33
69,20201210,2020-11-24 17:40:00,26280.0,26280.0,26270.0,26270.0,27,13
70,20201210,2020-11-24 17:41:00,26270.0,26270.0,26270.0,26270.0,48,16
71,20201210,2020-11-24 17:42:00,26260.0,26280.0,26260.0,26280.0,70,39
72,20201210,2020-11-24 17:43:00,26270.0,26270.0,26260.0,26270.0,25,12
73,20201210,2020-11-24 17:44:00,26260.0,26270.0,26260.0,26270.0,7,5
74,20201210,2020-11-24 17:45:00,26260.0,26260.0,26260.0,26260.0,56,23
75,20201210,2020-11-24 17:46:00,26260.0,26260.0,26260.0,26260.0,14,8
76,20201210,2020-11-24 17:47:00,26260.0,26260.0,26260.0,26260.0,0,0
77,20201210,2020-11-24 17:48:00,26260.0,26260.0,26260.0,26260.0,37,21
78,20201210,2020-11-24 17:49:00,26260.0,26260.0,26260.0,26260.0,0,0
79,20201210,2020-11-24 17:50:00,26270.0,26270.0,26260.0,26260.0,14,10
80,20201210,2020-11-24 17:51:00,26270.0,26280.0,26270.0,26270.0,91,54
81,20201210,2020-11-24 17:52:00,26260.0,26270.0,26260.0,26260.0,59,32
82,20201210,2020-11-24 17:53:00,26260.0,26260.0,26260.0,26260.0,20,14
83,20201210,2020-11-24 17:54:00,26260.0,26260.0,26260.0,26260.0,12,8
84,20201210,2020-11-24 17:55:00,26270.0,26270.0,26270.0,26270.0,17,13
85,20201210,2020-11-24 17:56:00,26270.0,26280.0,26270.0,26280.0,72,36
86,20201210,2020-11-24 17:57:00,26280.0,26280.0,26280.0,26280.0,42,30
87,20201210,2020-11-24 17:58:00,26270.0,26280.0,26270.0,26280.0,107,53
88,20201210,2020-11-24 17:59:00,26280.0,26280.0,26280.0,26280.0,0,0
89,20201210,2020-11-24 18:00:00,26280.0,26280.0,26270.0,26270.0,55,25
90,20201210,2020-11-24 18:01:00,26270.0,26270.0,26250.0,26250.0,126,50
91,20201210,2020-11-24 18:02:00,26250.0,26250.0,26250.0,26250.0,8,5
92,20201210,2020-11-24 18:03:00,26260.0,26260.0,26260.0,26260.0,21,14
93,20201210,2020-11-24 18:04:00,26260.0,26270.0,26260.0,26270.0,18,7
94,20201210,2020-11-24 18:05:00,26270.0,26270.0,26270.0,26270.0,3,3
95,20201210,2020-11-24 18:06:00,26280.0,26280.0,26280.0,26280.0,41,28
96,20201210,2020-11-24 18:07:00,26290.0,26300.0,26290.0,26290.0,74,35
97,20201210,2020-11-24 18:08:00,26290.0,26290.0,26290.0,26290.0,19,14
98,20201210,2020-11-24 18:09:00,26290.0,26290.0,26290.0,26290.0,25,17
99,20201210,2020-11-24 18:10:00,26280.0,26280.0,26280.0,26280.0,19,11
100,20201210,2020-11-24 18:11:00,26290.0,26290.0,26290.0,26290.0,53,31
101,20201210,2020-11-24 18:12:00,26290.0,26290.0,26290.0,26290.0,9,7
102,20201210,2020-11-24 18:13:00,26290.0,26290.0,26290.0,26290.0,3,3
103,20201210,2020-11-24 18:14:00,26290.0,26290.0,26290.0,26290.0,1,1
104,20201210,2020-11-24 18:15:00,26290.0,26290.0,26290.0,26290.0,0,0
105,20201210,2020-11-24 18:16:00,26290.0,26290.0,26290.0,26290.0,0,0
106,20201210,2020-11-24 18:17:00,26290.0,26290.0,26280.0,26280.0,18,12
107,20201210,2020-11-24 18:18:00,26290.0,26290.0,26290.0,26290.0,40,22
108,20201210,2020-11-24 18:19:00,26290.0,26290.0,26290.0,26290.0,35,24
109,20201210,2020-11-24 18:20:00,26290.0,26290.0,26290.0,26290.0,2,2
110,20201210,2020-11-24 18:21:00,26290.0,26290.0,26290.0,26290.0,3,3
111,20201210,2020-11-24 18:22:00,26290.0,26290.0,26290.0,26290.0,1,1
112,20201210,2020-11-24 18:23:00,26280.0,26280.0,26280.0,26280.0,22,16
113,20201210,2020-11-24 18:24:00,26280.0,26280.0,26280.0,26280.0,0,0
114,20201210,2020-11-24 18:25:00,26280.0,26280.0,26280.0,26280.0,22,17
115,20201210,2020-11-24 18:26:00,26270.0,26270.0,26270.0,26270.0,46,25
116,20201210,2020-11-24 18:27:00,26270.0,26270.0,26270.0,26270.0,6,5
117,20201210,2020-11-24 18:28:00,26270.0,26270.0,26270.0,26270.0,6,4
118,20201210,2020-11-24 18:29:00,26270.0,26270.0,26270.0,26270.0,0,0
119,20201210,2020-11-24 18:30:00,26280.0,26280.0,26280.0,26280.0,46,22
120,20201210,2020-11-24 18:31:00,26280.0,26280.0,26280.0,26280.0,4,4
121,20201210,2020-11-24 18:32:00,26280.0,26280.0,26280.0,26280.0,11,4
122,20201210,2020-11-24 18:33:00,26280.0,26280.0,26280.0,26280.0,19,10
123,20201210,2020-11-24 18:34:00,26280.0,26290.0,26280.0,26290.0,45,24
124,20201210,2020-11-24 18:35:00,26290.0,26290.0,26290.0,26290.0,9,5
125,20201210,2020-11-24 18:36:00,26290.0,26290.0,26290.0,26290.0,27,14
126,20201210,2020-11-24 18:37:00,26290.0,26290.0,26290.0,26290.0,0,0
127,20201210,2020-11-24 18:38:00,26290.0,26290.0,26290.0,26290.0,0,0
128,20201210,2020-11-24 18:39:00,26290.0,26290.0,26290.0,26290.0,33,17
129,20201210,2020-11-24 18:40:00,26290.0,26290.0,26290.0,26290.0,1,1
130,20201210,2020-11-24 18:41:00,26290.0,26290.0,26290.0,26290.0,9,5
131,20201210,2020-11-24 18:42:00,26290.0,26290.0,26290.0,26290.0,2,2
132,20201210,2020-11-24 18:43:00,26290.0,26290.0,26290.0,26290.0,0,0
133,20201210,2020-11-24 18:44:00,26290.0,26290.0,26290.0,26290.0,17,12
134,20201210,2020-11-24 18:45:00,26290.0,26290.0,26290.0,26290.0,7,2
135,20201210,2020-11-24 18:46:00,26290.0,26290.0,26290.0,26290.0,2,2
136,20201210,2020-11-24 18:47:00,26290.0,26290.0,26290.0,26290.0,108,27
137,20201210,2020-11-24 18:48:00,26290.0,26290.0,26290.0,26290.0,0,0
138,20201210,2020-11-24 18:49:00,26290.0,26290.0,26290.0,26290.0,20,11
139,20201210,2020-11-24 18:50:00,26290.0,26300.0,26290.0,26300.0,28,13
140,20201210,2020-11-24 18:51:00,26300.0,26310.0,26300.0,26300.0,117,37
141,20201210,2020-11-24 18:52:00,26310.0,26310.0,26300.0,26300.0,13,8
142,20201210,2020-11-24 18:53:00,26300.0,26300.0,26300.0,26300.0,66,41
143,20201210,2020-11-24 18:54:00,26300.0,26300.0,26300.0,26300.0,6,5
144,20201210,2020-11-24 18:55:00,26300.0,26300.0,26300.0,26300.0,0,0
145,20201210,2020-11-24 18:56:00,26300.0,26300.0,26300.0,26300.0,0,0
146,20201210,2020-11-24 18:57:00,26300.0,26300.0,26300.0,26300.0,42,25
147,20201210,2020-11-24 18:58:00,26300.0,26300.0,26300.0,26300.0,1,1
148,20201210,2020-11-24 18:59:00,26300.0,26300.0,26300.0,26300.0,0,0
149,20201210,2020-11-24 19:00:00,26300.0,26300.0,26300.0,26300.0,2,1
150,20201210,2020-11-24 19:01:00,26300.0,26300.0,26300.0,26300.0,27,13
151,20201210,2020-11-24 19:02:00,26300.0,26300.0,26300.0,26300.0,4,4
152,20201210,2020-11-24 19:03:00,26300.0,26300.0,26300.0,26300.0,18,11
153,20201210,2020-11-24 19:04:00,26300.0,26300.0,26300.0,26300.0,0,0
154,20201210,2020-11-24 19:05:00,26300.0,26300.0,26300.0,26300.0,0,0
155,20201210,2020-11-24 19:06:00,26300.0,26300.0,26300.0,26300.0,0,0
156,20201210,2020-11-24 19:07:00,26300.0,26300.0,26300.0,26300.0,7,7
157,20201210,2020-11-24 19:08:00,26300.0,26300.0,26300.0,26300.0,0,0
158,20201210,2020-11-24 19:09:00,26300.0,26300.0,26300.0,26300.0,2,1
159,20201210,2020-11-24 19:10:00,26300.0,26300.0,26300.0,26300.0,0,0
160,20201210,2020-11-24 19:11:00,26300.0,26300.0,26300.0,26300.0,110,42
161,20201210,2020-11-24 19:12:00,26300.0,26300.0,26300.0,26300.0,10,8
162,20201210,2020-11-24 19:13:00,26300.0,26310.0,26300.0,26310.0,56,30
163,20201210,2020-11-24 19:14:00,26320.0,26320.0,26320.0,26320.0,3,3
164,20201210,2020-11-24 19:15:00,26310.0,26320.0,26310.0,26310.0,30,7
165,20201210,2020-11-24 19:16:00,26310.0,26310.0,26310.0,26310.0,0,0
166,20201210,2020-11-24 19:17:00,26300.0,26300.0,26300.0,26300.0,40,19
167,20201210,2020-11-24 19:18:00,26300.0,26300.0,26300.0,26300.0,0,0
168,20201210,2020-11-24 19:19:00,26300.0,26300.0,26300.0,26300.0,1,1
169,20201210,2020-11-24 19:20:00,26300.0,26300.0,26300.0,26300.0,0,0
170,20201210,2020-11-24 19:21:00,26300.0,26300.0,26300.0,26300.0,20,12
171,20201210,2020-11-24 19:22:00,26300.0,26300.0,26300.0,26300.0,0,0
172,20201210,2020-11-24 19:23:00,26300.0,26300.0,26300.0,26300.0,0,0
173,20201210,2020-11-24 19:24:00,26300.0,26310.0,26300.0,26310.0,36,25
174,20201210,2020-11-24 19:25:00,26310.0,26310.0,26300.0,26310.0,45,29
175,20201210,2020-11-24 19:26:00,26320.0,26320.0,26320.0,26320.0,109,57
176,20201210,2020-11-24 19:27:00,26310.0,26330.0,26310.0,26330.0,111,65
177,20201210,2020-11-24 19:28:00,26330.0,26330.0,26320.0,26320.0,34,21
178,20201210,2020-11-24 19:29:00,26310.0,26310.0,26310.0,26310.0,16,7
179,20201210,2020-11-24 19:30:00,26310.0,26310.0,26310.0,26310.0,0,0
180,20201210,2020-11-24 19:31:00,26320.0,26320.0,26320.0,26320.0,33,22
181,20201210,2020-11-24 19:32:00,26320.0,26330.0,26320.0,26320.0,39,26
182,20201210,2020-11-24 19:33:00,26320.0,26320.0,26320.0,26320.0,0,0
183,20201210,2020-11-24 19:34:00,26320.0,26320.0,26320.0,26320.0,7,6
184,20201210,2020-11-24 19:35:00,26320.0,26320.0,26320.0,26320.0,13,9
185,20201210,2020-11-24 19:36:00,26320.0,26320.0,26320.0,26320.0,1,1
186,20201210,2020-11-24 19:37:00,26320.0,26320.0,26320.0,26320.0,18,12
187,20201210,2020-11-24 19:38:00,26320.0,26320.0,26320.0,26320.0,0,0
188,20201210,2020-11-24 19:39:00,26320.0,26320.0,26320.0,26320.0,9,5
189,20201210,2020-11-24 19:40:00,26320.0,26320.0,26320.0,26320.0,0,0
190,20201210,2020-11-24 19:41:00,26320.0,26320.0,26320.0,26320.0,29,17
191,20201210,2020-11-24 19:42:00,26320.0,26320.0,26320.0,26320.0,1,1
192,20201210,2020-11-24 19:43:00,26320.0,26320.0,26320.0,26320.0,0,0
193,20201210,2020-11-24 19:44:00,26320.0,26320.0,26320.0,26320.0,0,0
194,20201210,2020-11-24 19:45:00,26320.0,26320.0,26320.0,26320.0,0,0
195,20201210,2020-11-24 19:46:00,26320.0,26320.0,26320.0,26320.0,13,6
196,20201210,2020-11-24 19:47:00,26320.0,26320.0,26320.0,26320.0,22,14
197,20201210,2020-11-24 19:48:00,26320.0,26320.0,26320.0,26320.0,14,10
198,20201210,2020-11-24 19:49:00,26320.0,26320.0,26320.0,26320.0,8,6
199,20201210,2020-11-24 19:50:00,26320.0,26320.0,26320.0,26320.0,0,0
200,20201210,2020-11-24 19:51:00,26320.0,26320.0,26320.0,26320.0,0,0
201,20201210,2020-11-24 19:52:00,26320.0,26320.0,26320.0,26320.0,0,0
202,20201210,2020-11-24 19:53:00,26320.0,26320.0,26320.0,26320.0,0,0
203,20201210,2020-11-24 19:54:00,26320.0,26320.0,26320.0,26320.0,0,0
204,20201210,2020-11-24 19:55:00,26330.0,26330.0,26330.0,26330.0,37,27
205,20201210,2020-11-24 19:56:00,26330.0,26340.0,26330.0,26340.0,7,3
206,20201210,2020-11-24 19:57:00,26340.0,26340.0,26340.0,26340.0,2,1
207,20201210,2020-11-24 19:58:00,26340.0,26340.0,26330.0,26330.0,2,2
208,20201210,2020-11-24 19:59:00,26340.0,26350.0,26340.0,26340.0,149,66
209,20201210,2020-11-24 20:00:00,26340.0,26340.0,26340.0,26340.0,1,1
210,20201210,2020-11-24 20:01:00,26340.0,26340.0,26340.0,26340.0,0,0
211,20201210,2020-11-24 20:02:00,26340.0,26340.0,26340.0,26340.0,22,8
212,20201210,2020-11-24 20:03:00,26340.0,26340.0,26340.0,26340.0,31,13
213,20201210,2020-11-24 20:04:00,26340.0,26340.0,26340.0,26340.0,10,7
214,20201210,2020-11-24 20:05:00,26350.0,26360.0,26350.0,26350.0,90,48
215,20201210,2020-11-24 20:06:00,26350.0,26350.0,26350.0,26350.0,33,23
216,20201210,2020-11-24 20:07:00,26350.0,26350.0,26350.0,26350.0,2,1
217,20201210,2020-11-24 20:08:00,26360.0,26370.0,26360.0,26360.0,70,40
218,20201210,2020-11-24 20:09:00,26360.0,26360.0,26360.0,26360.0,0,0
219,20201210,2020-11-24 20:10:00,26360.0,26360.0,26360.0,26360.0,1,1
220,20201210,2020-11-24 20:11:00,26370.0,26370.0,26370.0,26370.0,38,19
221,20201210,2020-11-24 20:12:00,26370.0,26370.0,26360.0,26360.0,18,14
222,20201210,2020-11-24 20:13:00,26360.0,26370.0,26360.0,26370.0,20,13
223,20201210,2020-11-24 20:14:00,26360.0,26360.0,26350.0,26350.0,46,26
224,20201210,2020-11-24 20:15:00,26350.0,26350.0,26350.0,26350.0,0,0
225,20201210,2020-11-24 20:16:00,26350.0,26360.0,26350.0,26360.0,3,3
226,20201210,2020-11-24 20:17:00,26360.0,26360.0,26360.0,26360.0,0,0
227,20201210,2020-11-24 20:18:00,26360.0,26360.0,26360.0,26360.0,0,0
228,20201210,2020-11-24 20:19:00,26360.0,26360.0,26360.0,26360.0,21,13
229,20201210,2020-11-24 20:20:00,26360.0,26360.0,26360.0,26360.0,0,0
230,20201210,2020-11-24 20:21:00,26360.0,26360.0,26360.0,26360.0,6,4
231,20201210,2020-11-24 20:22:00,26360.0,26360.0,26360.0,26360.0,35,23
232,20201210,2020-11-24 20:23:00,26360.0,26360.0,26360.0,26360.0,0,0
233,20201210,2020-11-24 20:24:00,26360.0,26360.0,26360.0,26360.0,0,0
234,20201210,2020-11-24 20:25:00,26360.0,26360.0,26360.0,26360.0,33,23
235,20201210,2020-11-24 20:26:00,26360.0,26360.0,26360.0,26360.0,2,2
236,20201210,2020-11-24 20:27:00,26360.0,26360.0,26360.0,26360.0,32,16
237,20201210,2020-11-24 20:28:00,26360.0,26360.0,26360.0,26360.0,7,3
238,20201210,2020-11-24 20:29:00,26360.0,26360.0,26360.0,26360.0,31,22
239,20201210,2020-11-24 20:30:00,26360.0,26360.0,26360.0,26360.0,0,0
240,20201210,2020-11-24 20:31:00,26360.0,26360.0,26360.0,26360.0,0,0
241,20201210,2020-11-24 20:32:00,26360.0,26360.0,26360.0,26360.0,0,0
242,20201210,2020-11-24 20:33:00,26360.0,26370.0,26360.0,26360.0,35,19
243,20201210,2020-11-24 20:34:00,26350.0,26350.0,26350.0,26350.0,84,24
244,20201210,2020-11-24 20:35:00,26350.0,26350.0,26350.0,26350.0,33,23
245,20201210,2020-11-24 20:36:00,26360.0,26360.0,26360.0,26360.0,8,6
246,20201210,2020-11-24 20:37:00,26360.0,26360.0,26360.0,26360.0,0,0
247,20201210,2020-11-24 20:38:00,26360.0,26360.0,26360.0,26360.0,0,0
248,20201210,2020-11-24 20:39:00,26360.0,26360.0,26360.0,26360.0,16,9
249,20201210,2020-11-24 20:40:00,26370.0,26370.0,26360.0,26360.0,23,16
250,20201210,2020-11-24 20:41:00,26360.0,26360.0,26360.0,26360.0,0,0
251,20201210,2020-11-24 20:42:00,26370.0,26380.0,26370.0,26380.0,49,35
252,20201210,2020-11-24 20:43:00,26370.0,26370.0,26370.0,26370.0,22,10
253,20201210,2020-11-24 20:44:00,26370.0,26370.0,26370.0,26370.0,2,2
254,20201210,2020-11-24 20:45:00,26370.0,26370.0,26370.0,26370.0,0,0
255,20201210,2020-11-24 20:46:00,26370.0,26370.0,26370.0,26370.0,0,0
256,20201210,2020-11-24 20:47:00,26360.0,26360.0,26360.0,26360.0,16,10
257,20201210,2020-11-24 20:48:00,26360.0,26360.0,26350.0,26350.0,2,2
258,20201210,2020-11-24 20:49:00,26350.0,26360.0,26350.0,26360.0,3,3
259,20201210,2020-11-24 20:50:00,26360.0,26360.0,26360.0,26360.0,30,20
260,20201210,2020-11-24 20:51:00,26370.0,26370.0,26370.0,26370.0,59,33
261,20201210,2020-11-24 20:52:00,26380.0,26380.0,26380.0,26380.0,11,3
262,20201210,2020-11-24 20:53:00,26370.0,26370.0,26370.0,26370.0,37,20
263,20201210,2020-11-24 20:54:00,26370.0,26370.0,26370.0,26370.0,5,5
264,20201210,2020-11-24 20:55:00,26370.0,26370.0,26370.0,26370.0,0,0
265,20201210,2020-11-24 20:56:00,26370.0,26370.0,26370.0,26370.0,1,1
266,20201210,2020-11-24 20:57:00,26370.0,26380.0,26370.0,26380.0,6,5
267,20201210,2020-11-24 20:58:00,26380.0,26380.0,26380.0,26380.0,4,2
268,20201210,2020-11-24 20:59:00,26380.0,26380.0,26370.0,26370.0,99,30
269,20201210,2020-11-24 21:00:00,26370.0,26370.0,26370.0,26370.0,33,19
270,20201210,2020-11-24 21:01:00,26360.0,26360.0,26350.0,26350.0,61,25
271,20201210,2020-11-24 21:02:00,26350.0,26350.0,26350.0,26350.0,3,3
272,20201210,2020-11-24 21:03:00,26360.0,26360.0,26360.0,26360.0,18,9
273,20201210,2020-11-24 21:04:00,26360.0,26360.0,26360.0,26360.0,2,1
274,20201210,2020-11-24 21:05:00,26360.0,26370.0,26360.0,26360.0,11,10
275,20201210,2020-11-24 21:06:00,26360.0,26360.0,26360.0,26360.0,20,14
276,20201210,2020-11-24 21:07:00,26370.0,26370.0,26370.0,26370.0,1,1
277,20201210,2020-11-24 21:08:00,26360.0,26360.0,26360.0,26360.0,20,15
278,20201210,2020-11-24 21:09:00,26360.0,26360.0,26360.0,26360.0,20,13
279,20201210,2020-11-24 21:10:00,26360.0,26360.0,26360.0,26360.0,0,0
280,20201210,2020-11-24 21:11:00,26360.0,26360.0,26360.0,26360.0,2,1
281,20201210,2020-11-24 21:12:00,26370.0,26370.0,26370.0,26370.0,56,38
282,20201210,2020-11-24 21:13:00,26370.0,26370.0,26370.0,26370.0,24,11
283,20201210,2020-11-24 21:14:00,26370.0,26380.0,26370.0,26370.0,13,9
284,20201210,2020-11-24 21:15:00,26370.0,26370.0,26370.0,26370.0,4,4
285,20201210,2020-11-24 21:16:00,26370.0,26370.0,26370.0,26370.0,20,10
286,20201210,2020-11-24 21:17:00,26370.0,26380.0,26370.0,26380.0,19,12
287,20201210,2020-11-24 21:18:00,26380.0,26380.0,26380.0,26380.0,82,44
288,20201210,2020-11-24 21:19:00,26390.0,26390.0,26370.0,26380.0,9,9
289,20201210,2020-11-24 21:20:00,26380.0,26380.0,26380.0,26380.0,0,0
290,20201210,2020-11-24 21:21:00,26380.0,26380.0,26380.0,26380.0,0,0
291,20201210,2020-11-24 21:22:00,26380.0,26380.0,26380.0,26380.0,1,1
292,20201210,2020-11-24 21:23:00,26380.0,26380.0,26370.0,26370.0,18,10
293,20201210,2020-11-24 21:24:00,26370.0,26370.0,26360.0,26360.0,64,38
294,20201210,2020-11-24 21:25:00,26360.0,26360.0,26360.0,26360.0,32,21
295,20201210,2020-11-24 21:26:00,26360.0,26360.0,26360.0,26360.0,12,5
296,20201210,2020-11-24 21:27:00,26350.0,26350.0,26350.0,26350.0,54,37
297,20201210,2020-11-24 21:28:00,26350.0,26350.0,26350.0,26350.0,14,9
298,20201210,2020-11-24 21:29:00,26350.0,26350.0,26340.0,26340.0,50,34
299,20201210,2020-11-24 21:30:00,26340.0,26340.0,26340.0,26340.0,5,5
300,20201210,2020-11-24 21:31:00,26340.0,26350.0,26340.0,26350.0,34,19
301,20201210,2020-11-24 21:32:00,26350.0,26350.0,26350.0,26350.0,51,30
302,20201210,2020-11-24 21:33:00,26350.0,26350.0,26350.0,26350.0,2,2
303,20201210,2020-11-24 21:34:00,26350.0,26350.0,26350.0,26350.0,7,3
304,20201210,2020-11-24 21:35:00,26350.0,26350.0,26350.0,26350.0,0,0
305,20201210,2020-11-24 21:36:00,26360.0,26360.0,26360.0,26360.0,8,5
306,20201210,2020-11-24 21:37:00,26370.0,26370.0,26370.0,26370.0,6,5
307,20201210,2020-11-24 21:38:00,26370.0,26370.0,26370.0,26370.0,2,2
308,20201210,2020-11-24 21:39:00,26360.0,26360.0,26360.0,26360.0,2,1
309,20201210,2020-11-24 21:40:00,26370.0,26370.0,26370.0,26370.0,24,19
310,20201210,2020-11-24 21:41:00,26370.0,26370.0,26370.0,26370.0,0,0
311,20201210,2020-11-24 21:42:00,26370.0,26380.0,26370.0,26380.0,40,29
312,20201210,2020-11-24 21:43:00,26390.0,26390.0,26390.0,26390.0,8,4
313,20201210,2020-11-24 21:44:00,26390.0,26390.0,26390.0,26390.0,3,2
314,20201210,2020-11-24 21:45:00,26390.0,26400.0,26390.0,26400.0,132,65
315,20201210,2020-11-24 21:46:00,26400.0,26400.0,26400.0,26400.0,27,22
316,20201210,2020-11-24 21:47:00,26400.0,26400.0,26400.0,26400.0,0,0
317,20201210,2020-11-24 21:48:00,26400.0,26400.0,26400.0,26400.0,38,25
318,20201210,2020-11-24 21:49:00,26400.0,26400.0,26400.0,26400.0,12,2
319,20201210,2020-11-24 21:50:00,26400.0,26400.0,26400.0,26400.0,27,18
320,20201210,2020-11-24 21:51:00,26400.0,26400.0,26400.0,26400.0,17,7
321,20201210,2020-11-24 21:52:00,26400.0,26400.0,26400.0,26400.0,29,16
322,20201210,2020-11-24 21:53:00,26400.0,26400.0,26400.0,26400.0,30,17
323,20201210,2020-11-24 21:54:00,26400.0,26400.0,26400.0,26400.0,4,4
